,point_id,lon,lat,target,geometry,index_right,NAME,bus_stop_300,location,railway,n_railway,n_mobile,n_electronics
165,y7s9SVJ9,92.904517,56.051203,-0.650698057152551,POINT (92.904517 56.051203),68,Красноярский край,4,,,,1.0,7.0
170,P9mGf44m,92.913763,56.042136,-0.34815737860381524,POINT (92.913763 56.042136),68,Красноярский край,5,,,,1.0,4.0
184,y5XqCNW4,92.854072,55.977807999999996,-0.17527699086168047,POINT (92.854072 55.977808),68,Красноярский край,1,,1291.4240000000002,3.0,1.0,1.0
195,9vpi0zuV,93.023803,55.997114,-0.4778176694104163,POINT (93.023803 55.997114),68,Красноярский край,0,,,,0.0,1.0
220,jg4KN4rk,92.886411,55.986692000000005,0.30014407542919014,POINT (92.886411 55.98669200000001),68,Красноярский край,2,,,,2.0,1.0
244,h6qIFhXA,93.010041,56.020784,0.9052254325266618,POINT (93.010041 56.020784),68,Красноярский край,4,,,,1.0,3.0
260,5z5VpTGn,92.881905,56.03873299999999,-0.8235784448946858,POINT (92.881905 56.03873299999999),68,Красноярский край,2,,,,0.0,3.0
264,fP7JB9Qs,92.877984,56.011430000000004,-0.9100186387657532,POINT (92.877984 56.01143),68,Красноярский край,5,,,,1.0,1.0
281,59rpwZBk,92.8844,56.0343,-1.2557794142500227,POINT (92.8844 56.0343),68,Красноярский край,4,,,,0.0,1.0
322,bwmFXfeI,92.813971,56.014036,-0.13205689392614678,POINT (92.813971 56.014036),68,Красноярский край,4,,1741.5919999999996,1.0,0.0,3.0
371,6HXoX1HZ,92.949832,56.04668,-0.9532387357012869,POINT (92.949832 56.04668),68,Красноярский край,2,,,,0.0,1.0
6,O3tOF6uE,30.4685,59.9214,-1.0396789295723543,POINT (30.4685 59.9214),44,Санкт-Петербург,5,,428.199,1.0,8.0,3.0
20,wQOQvE03,30.579832,59.735526,-1.1261191234434216,POINT (30.579832 59.735526),44,Санкт-Петербург,4,,,,2.0,2.0
22,8GOlibor,30.348665000000004,59.832466000000004,0.732345044784527,POINT (30.348665 59.832466),44,Санкт-Петербург,6,,608.4510000000001,1.0,3.0,6.0
42,UcFkrzvk,30.505551,59.831962,-0.30493728166828155,POINT (30.505551 59.831962),44,Санкт-Петербург,5,,207.82600000000002,2.0,1.0,2.0
43,cpG56rus,30.47281,59.91627,-1.0396789295723543,POINT (30.47281 59.91627),44,Санкт-Петербург,3,,788.056,2.0,9.0,3.0
49,4kXXpr1r,30.08969,59.738702,-0.9532387357012869,POINT (30.08969 59.738702),44,Санкт-Петербург,3,,1794.068,1.0,4.0,1.0
53,9p3J8gPd,30.143909999999998,59.849135,-1.212559317314489,POINT (30.14391 59.849135),44,Санкт-Петербург,5,,,,4.0,3.0
57,mIGlDDq2,30.415815000000002,59.953669,-0.7371382510236184,POINT (30.415815 59.953669),44,Санкт-Петербург,6,,,,0.0,0.0
64,QUpF6MWF,30.481682,59.907081999999996,0.6459048509134596,POINT (30.481682 59.907082),44,Санкт-Петербург,6,,298.923,1.0,14.0,1.0
70,cTNjjItI,29.957915999999997,60.093366,0.7755651417200607,POINT (29.957916 60.093366),44,Санкт-Петербург,4,,213.87800000000001,1.0,5.0,0.0
71,BSuZvUqW,30.348815999999996,59.915002,0.8187852386555944,POINT (30.348816 59.915002),44,Санкт-Петербург,6,,256.46000000000004,4.0,9.0,10.0
75,v46TS3KT,30.309721999999997,59.966483999999994,1.1213259172043302,POINT (30.309722 59.96648399999999),44,Санкт-Петербург,13,,610.2560000000001,2.0,11.0,11.0
78,X7Sv7X4f,29.894139000000003,59.881795,0.6891249478489934,POINT (29.894139 59.881795),44,Санкт-Петербург,5,,,,1.0,1.0
84,ibdAzVc5,30.387133000000002,59.849019999999996,-0.34815737860381524,POINT (30.387133 59.84902),44,Санкт-Петербург,4,,1373.6610000000003,1.0,7.0,3.0
96,QX4SAYI9,30.247937,59.858688,-1.234169365782256,POINT (30.247937 59.858688),44,Санкт-Петербург,3,,1429.7189999999996,2.0,7.0,3.0
98,vC4Bp1jb,30.261134000000002,59.86786800000001,-0.6074779602170174,POINT (30.261134 59.86786800000001),44,Санкт-Петербург,10,,156.119,2.0,7.0,1.0
101,xyt6yjVS,30.321087,60.01664,-0.8667985418302195,POINT (30.321087 60.01664),44,Санкт-Петербург,5,,335.999,1.0,15.0,1.0
104,CyYLUxCj,30.298369,59.906746999999996,-0.7803583479591522,POINT (30.298369 59.906747),44,Санкт-Петербург,4,,427.46400000000006,2.0,7.0,4.0
109,UvSdh5eX,30.354623999999998,59.852171999999996,-0.34815737860381524,POINT (30.354624 59.852172),44,Санкт-Петербург,5,,,,6.0,6.0
113,WOc5pt6d,30.244120000000002,60.022004,0.06243354228375483,POINT (30.24412 60.022004),44,Санкт-Петербург,2,,,,3.0,1.0
116,xG1TJsxS,30.349039,59.942578000000005,0.12726368768705537,POINT (30.349039 59.942578),44,Санкт-Петербург,5,,982.325,1.0,15.0,8.0
120,PlRVd2q7,30.349681,59.832908999999994,-1.1693392203789554,POINT (30.349681 59.83290899999999),44,Санкт-Петербург,6,,205.649,1.0,3.0,6.0
124,gJTsNAnJ,30.379346,59.870262,-1.0396789295723543,POINT (30.379346 59.870262),44,Санкт-Петербург,8,,246.27599999999998,1.0,4.0,2.0
126,jHHBbyj3,30.320997,59.92681999999999,-0.30493728166828155,POINT (30.320997 59.92681999999999),44,Санкт-Петербург,11,,119.24600000000001,8.0,44.0,21.0
131,2CRYkkg6,30.315541999999997,60.016895999999996,-0.5642578632814836,POINT (30.315542 60.016896),44,Санкт-Петербург,5,,211.863,1.0,15.0,1.0
143,mj6Q5LGP,30.145125,59.835831000000006,-0.39137747553934893,POINT (30.145125 59.83583100000001),44,Санкт-Петербург,4,,,,1.0,1.0
145,NlhU5eaH,30.322345000000002,59.848552000000005,0.25692397849365645,POINT (30.322345 59.84855200000001),44,Санкт-Петербург,10,,447.19000000000005,1.0,8.0,4.0
146,5LuJwOiM,30.400447999999997,60.010906000000006,-0.26171718473274785,POINT (30.400448 60.01090600000001),44,Санкт-Петербург,8,,896.1129999999999,1.0,14.0,6.0
152,w8zOhAG6,30.410413000000002,59.928543000000005,-0.8235784448946858,POINT (30.410413 59.928543),44,Санкт-Петербург,9,,339.047,1.0,5.0,0.0
161,xiF41hyd,30.256958,59.989943999999994,0.4730244631713249,POINT (30.256958 59.98994399999999),44,Санкт-Петербург,9,,323.008,1.0,2.0,3.0
163,hufqRDv4,30.395038,60.013018,0.30014407542919014,POINT (30.395038 60.013018),44,Санкт-Петербург,8,,348.249,1.0,14.0,6.0
164,V0ApRZJb,30.296671999999997,60.003612,1.3806464988175324,POINT (30.296672 60.003612),44,Санкт-Петербург,3,,411.86599999999993,1.0,14.0,9.0
167,TgeoTj5W,30.437617,59.933032,-0.17527699086168047,POINT (30.437617 59.933032),44,Санкт-Петербург,8,,480.53999999999996,2.0,1.0,4.0
176,LxMbcr8a,30.317728999999996,59.915881000000006,0.4298043662357912,POINT (30.317729 59.91588100000001),44,Санкт-Петербург,10,,159.302,6.0,11.0,10.0
182,uewNqxcJ,30.482577000000003,59.908258,-1.1693392203789554,POINT (30.482577 59.908258),44,Санкт-Петербург,6,,98.848,1.0,16.0,1.0
183,rkhUhnnc,30.622015,59.73877099999999,-0.650698057152551,POINT (30.622015 59.73877099999999),44,Санкт-Петербург,4,,,,1.0,3.0
194,hHKAMvaG,30.369312,60.008665,-0.26171718473274785,POINT (30.369312 60.008665),44,Санкт-Петербург,3,,282.38300000000004,2.0,4.0,0.0
200,4nCrGS4K,30.443872999999996,59.87619300000001,-0.08883679699061309,POINT (30.443873 59.87619300000001),44,Санкт-Петербург,7,,395.656,1.0,5.0,5.0
202,Ha4y1r9O,30.355110999999997,59.957184999999996,-0.002396603119545705,POINT (30.355111 59.957185),44,Санкт-Петербург,10,,12.865,2.0,6.0,2.0
207,3JMyNJ5Q,30.297659000000003,59.986416000000006,-0.30493728166828155,POINT (30.297659 59.98641600000001),44,Санкт-Петербург,8,,275.488,2.0,5.0,2.0
208,DvEZb53r,30.610533,59.74071,-1.212559317314489,POINT (30.610533 59.74071),44,Санкт-Петербург,5,,,,1.0,2.0
229,i8jX5UZv,30.474390000000003,59.94595,-0.650698057152551,POINT (30.47439 59.94595),44,Санкт-Петербург,8,,,,10.0,7.0
230,Fl0Opd5w,30.326728999999997,59.934582999999996,0.17048378462258906,POINT (30.326729 59.934583),44,Санкт-Петербург,9,,343.062,6.0,44.0,17.0
239,LyuFHuZx,30.384063,59.924416,-1.0396789295723543,POINT (30.384063 59.924416),44,Санкт-Петербург,12,,253.284,2.0,7.0,1.0
249,8Kw8gqVd,30.359883,59.930514,2.417928825270341,POINT (30.359883 59.930514),44,Санкт-Петербург,9,,77.529,6.0,40.0,16.0
258,4PiWRiJr,30.193401,59.852886,-0.650698057152551,POINT (30.193401 59.852886),44,Санкт-Петербург,6,,,,4.0,3.0
262,OrzylnCV,30.319964000000002,59.86660799999999,-1.0396789295723543,POINT (30.319964 59.86660799999999),44,Санкт-Петербург,4,,374.26800000000003,1.0,5.0,1.0
270,esn300Zl,30.470336,59.865058999999995,-0.39137747553934893,POINT (30.470336 59.865059),44,Санкт-Петербург,5,,240.31199999999998,1.0,1.0,0.0
275,v6Oi0Qqv,30.377473,59.829918000000006,0.4730244631713249,POINT (30.377473 59.82991800000001),44,Санкт-Петербург,6,,161.136,2.0,8.0,8.0
276,JdwLeH2P,30.410802,59.928986,-0.9532387357012869,POINT (30.410802 59.928986),44,Санкт-Петербург,9,,366.995,1.0,5.0,0.0
279,8KhPM0ol,30.234364000000003,59.949177,-1.2557794142500227,POINT (30.234364 59.949177),44,Санкт-Петербург,10,,294.415,1.0,2.0,3.0
280,Im4dPNQA,30.318236,59.819869999999995,-0.9532387357012869,POINT (30.318236 59.81986999999999),44,Санкт-Петербург,1,,,,1.0,6.0
284,rWEmMwxi,30.439315,59.932347,-0.4778176694104163,POINT (30.439315 59.932347),44,Санкт-Петербург,7,,226.139,2.0,1.0,4.0
298,26faxJy5,30.330016999999998,60.053615,-0.5642578632814836,POINT (30.330017 60.053615),44,Санкт-Петербург,7,,684.6659999999999,1.0,25.0,7.0
304,5xgQDtpq,30.317177,59.925389,-0.39137747553934893,POINT (30.317177 59.925389),44,Санкт-Петербург,7,,90.67699999999999,8.0,40.0,20.0
305,2TAJRlVf,30.323314,60.036664,0.34336417236472383,POINT (30.323314 60.036664),44,Санкт-Петербург,10,,256.509,1.0,7.0,4.0
306,GiIKvJL5,30.273976,59.900057999999994,-0.17527699086168047,POINT (30.273976 59.90005799999999),44,Санкт-Петербург,6,,38.093,1.0,5.0,2.0
307,kMEH7s7T,30.354079,59.987141,-0.13205689392614678,POINT (30.354079 59.987141),44,Санкт-Петербург,4,,562.159,2.0,8.0,4.0
321,nXLHbL6J,30.335177,60.058778000000004,-0.39137747553934893,POINT (30.335177 60.058778),44,Санкт-Петербург,3,,2098.966,1.0,28.0,8.0
323,P3zwA2PW,30.251162,59.842341000000005,-0.9532387357012869,POINT (30.251162 59.842341),44,Санкт-Петербург,6,,47.903999999999996,2.0,5.0,3.0
324,NbjUjYPI,30.347252,59.92864,-0.21849708779721416,POINT (30.347252 59.92864),44,Санкт-Петербург,4,,279.08199999999994,9.0,43.0,20.0
326,PPRBBVMW,30.205797999999998,59.990781999999996,-1.1693392203789554,POINT (30.205798 59.990782),44,Санкт-Петербург,5,,603.7549999999999,1.0,8.0,6.0
330,nIzdgNPW,30.323306,59.929001,-0.045616700055079396,POINT (30.323306 59.929001),44,Санкт-Петербург,9,,309.26300000000003,8.0,48.0,21.0
332,avEOHzEY,30.427870000000002,59.721488,0.12726368768705537,POINT (30.42787 59.721488),44,Санкт-Петербург,11,,269.57899999999995,1.0,2.0,0.0
340,IdMzYW0W,29.76554,59.997719999999994,0.9484455294621955,POINT (29.76554 59.99771999999999),44,Санкт-Петербург,7,,,,6.0,1.0
346,2kUlAO0h,30.582934,59.740388,-1.0396789295723543,POINT (30.582934 59.740388),44,Санкт-Петербург,7,,,,2.0,2.0
351,ZyyHiNqb,30.3984,59.828011,-0.8235784448946858,POINT (30.3984 59.828011),44,Санкт-Петербург,2,,,,7.0,3.0
357,gQlNWXf4,30.446878,59.912914,-0.52103776634595,POINT (30.446878 59.912914),44,Санкт-Петербург,3,,1642.2939999999996,1.0,0.0,7.0
367,fbHwWPwP,30.377937,59.82918000000001,-0.5858679117492506,POINT (30.377937 59.82918000000001),44,Санкт-Петербург,6,,215.559,2.0,8.0,8.0
370,QapR03Z6,30.247469,59.843173,-0.7803583479591522,POINT (30.247469 59.843173),44,Санкт-Петербург,7,,331.24899999999997,1.0,6.0,3.0
374,oWYaT4dK,30.320873,59.87869,0.04082349381598799,POINT (30.320873 59.87869),44,Санкт-Петербург,9,,282.04799999999994,3.0,5.0,2.0
385,6pVArqoM,29.777139000000002,59.909612,-1.212559317314489,POINT (29.777139 59.909612),44,Санкт-Петербург,6,,1207.5589999999997,1.0,8.0,2.0
386,Y5ARpcKu,30.162239000000003,59.807007999999996,-1.1693392203789554,POINT (30.162239 59.807008),44,Санкт-Петербург,2,,,,0.0,0.0
388,zzmWckqN,30.314963,60.047136,-0.9532387357012869,POINT (30.314963 60.047136),44,Санкт-Петербург,6,,1119.638,2.0,11.0,3.0
391,wCIpiNOn,30.392071,59.858334,0.4730244631713249,POINT (30.392071 59.858334),44,Санкт-Петербург,5,,300.023,1.0,4.0,5.0
393,WC4LMU6t,30.414226,59.95951899999999,-0.650698057152551,POINT (30.414226 59.95951899999999),44,Санкт-Петербург,5,,,,0.0,0.0
394,GVLixe1p,30.370209999999997,59.883,-0.17527699086168047,POINT (30.37021 59.883),44,Санкт-Петербург,4,,51.7,1.0,2.0,5.0
407,3HhvDYQp,30.268333000000002,59.850761999999996,-0.30493728166828155,POINT (30.268333 59.850762),44,Санкт-Петербург,5,,0.0,2.0,11.0,7.0
409,psQh5f3D,30.260932,59.867776,-0.39137747553934893,POINT (30.260932 59.867776),44,Санкт-Петербург,10,,156.119,2.0,7.0,1.0
411,akTbRDfA,30.355126000000002,59.921133999999995,-0.26171718473274785,POINT (30.355126 59.921134),44,Санкт-Петербург,3,,438.27,6.0,30.0,16.0
412,tLinWS5n,30.391599,59.833301,-0.9100186387657532,POINT (30.391599 59.833301),44,Санкт-Петербург,3,,1093.093,2.0,11.0,7.0
413,wG77qDMd,30.204863,59.83404,-0.26171718473274785,POINT (30.204863 59.83404),44,Санкт-Петербург,3,,,,5.0,1.0
419,YdPYoxfU,30.362054999999998,59.931738,-0.7803583479591522,POINT (30.362055 59.931738),44,Санкт-Петербург,6,,303.879,5.0,37.0,16.0
12,1ZvdVY5t,55.993548,54.713414,-0.34815737860381524,POINT (55.993548 54.713414),60,Республика Башкортостан,5,,,,0.0,7.0
58,nh41SLK0,56.111306000000006,54.80681800000001,0.8620053355911281,POINT (56.11130600000001 54.80681800000001),60,Республика Башкортостан,5,,1480.344,2.0,4.0,2.0
63,jvXZ5BfY,56.080169999999995,54.772889,-0.4778176694104163,POINT (56.08017 54.772889),60,Республика Башкортостан,5,,,,0.0,1.0
94,kcPx2crY,56.075499,54.817080000000004,-1.212559317314489,POINT (56.075499 54.81708),60,Республика Башкортостан,4,,,,1.0,1.0
115,eAjJXePD,55.881094999999995,54.790183999999996,0.8620053355911281,POINT (55.88109499999999 54.790184),60,Республика Башкортостан,4,,,,0.0,1.0
155,nFBsJ5k3,55.958351,54.736872,-0.34815737860381524,POINT (55.958351 54.736872),60,Республика Башкортостан,5,,,,10.0,6.0
179,bwIuFswf,55.947782999999994,54.725857,-0.52103776634595,POINT (55.94778299999999 54.725857),60,Республика Башкортостан,7,,,,6.0,5.0
201,TPU9VeHE,56.05836899999999,54.771232999999995,-1.363829656588857,POINT (56.05836899999999 54.771233),60,Республика Башкортостан,4,,,,0.0,4.0
203,iL9SqqPf,56.123864000000005,54.779754000000004,-0.7803583479591522,POINT (56.123864 54.779754),60,Республика Башкортостан,4,,,,0.0,2.0
218,cj6KcHW8,55.99405600000001,54.697990000000004,-0.002396603119545705,POINT (55.99405600000001 54.69799),60,Республика Башкортостан,5,,,,1.0,3.0
219,x5YyYuwn,55.98732,54.741197,-0.650698057152551,POINT (55.98732 54.741197),60,Республика Башкортостан,3,,,,6.0,8.0
233,9IcvdlDF,56.131626000000004,54.784093999999996,-1.4286598019921575,POINT (56.131626 54.784094),60,Республика Башкортостан,6,,,,0.0,2.0
245,zrqrRf0q,55.986665,54.718073,-0.650698057152551,POINT (55.986665 54.718073),60,Республика Башкортостан,5,,,,0.0,5.0
252,mn6nMLpV,56.03576999999999,54.757093999999995,-0.7371382510236184,POINT (56.03576999999999 54.757094),60,Республика Башкортостан,3,,,,2.0,6.0
255,ySZshzYS,55.999586,54.749739,0.9484455294621955,POINT (55.999586 54.749739),60,Республика Башкортостан,2,,,,7.0,8.0
259,m41j6rrW,56.010003000000005,54.759041,-0.26171718473274785,POINT (56.010003 54.759041),60,Республика Башкортостан,4,,,,7.0,4.0
308,5e7r5h7s,55.931315000000005,54.674806000000004,-0.21849708779721416,POINT (55.931315 54.674806),60,Республика Башкортостан,2,,,,1.0,5.0
379,6FdFnHvc,56.034734,54.789618000000004,0.12726368768705537,POINT (56.034734 54.789618),60,Республика Башкортостан,2,,,,0.0,1.0
392,f0dnYtDK,56.083769,54.821121999999995,-0.5642578632814836,POINT (56.083769 54.821122),60,Республика Башкортостан,3,,,,1.0,1.0
13,zRh8HUje,49.118586,55.829578000000005,0.04082349381598799,POINT (49.118586 55.82957800000001),49,Республика Татарстан (Татарстан),2,,,,4.0,5.0
59,GLpUl6ku,49.219566,55.745681000000005,-0.08883679699061309,POINT (49.219566 55.745681),49,Республика Татарстан (Татарстан),4,,,,4.0,3.0
65,ZDyDKUmb,49.112998,55.779996,0.6459048509134596,POINT (49.112998 55.779996),49,Республика Татарстан (Татарстан),11,,1525.5670000000007,1.0,7.0,6.0
66,4LvQzaA9,49.056271,55.819044999999996,0.1920938330903559,POINT (49.056271 55.819045),49,Республика Татарстан (Татарстан),2,,,,3.0,1.0
69,3bqwQXqD,49.09329,55.821254,0.12726368768705537,POINT (49.09329 55.821254),49,Республика Татарстан (Татарстан),5,,,,11.0,10.0
88,aWMomlO7,49.118586,55.829578000000005,0.34336417236472383,POINT (49.118586 55.82957800000001),49,Республика Татарстан (Татарстан),2,,,,4.0,5.0
90,ny5swWUO,49.186229,55.803373,-0.4345975724748826,POINT (49.186229 55.803373),49,Республика Татарстан (Татарстан),6,,1160.8000000000002,1.0,5.0,1.0
92,Tw1Svbiw,49.080358000000004,55.834436,-0.08883679699061309,POINT (49.080358 55.834436),49,Республика Татарстан (Татарстан),5,,,,11.0,4.0
114,nGW7MYJ2,49.14667,55.82634,-0.34815737860381524,POINT (49.14667 55.82634),49,Республика Татарстан (Татарстан),4,,,,1.0,7.0
121,K3gR6qAk,49.233274,55.763478000000006,-1.082899026507888,POINT (49.233274 55.76347800000001),49,Республика Татарстан (Татарстан),3,,,,5.0,3.0
137,qbrgrMBr,49.149344,55.784486,-1.1261191234434216,POINT (49.149344 55.784486),49,Республика Татарстан (Татарстан),2,,,,7.0,1.0
148,Zg57ss59,49.192958000000004,55.744566000000006,-0.5642578632814836,POINT (49.192958 55.74456600000001),49,Республика Татарстан (Татарстан),3,,,,1.0,5.0
150,y3wFGx0E,49.093419,55.821845999999994,-0.650698057152551,POINT (49.093419 55.82184599999999),49,Республика Татарстан (Татарстан),5,,,,11.0,10.0
175,YscCLNMq,49.187244,55.753468000000005,-0.002396603119545705,POINT (49.187244 55.75346800000001),49,Республика Татарстан (Татарстан),3,,,,4.0,4.0
185,ZopCnYnF,49.231840999999996,55.755079,0.8187852386555944,POINT (49.231841 55.755079),49,Республика Татарстан (Татарстан),3,,,,1.0,4.0
196,A4nv1Vap,49.100728000000004,55.860342,0.21370388155812275,POINT (49.100728 55.860342),49,Республика Татарстан (Татарстан),5,,,,9.0,0.0
217,3mtxtQsE,49.179869000000004,55.766358999999994,-0.8235784448946858,POINT (49.179869 55.76635899999999),49,Республика Татарстан (Татарстан),4,,,,3.0,2.0
254,MJFHjv6Q,49.019816,55.867687,0.17048378462258906,POINT (49.019816 55.867687),49,Республика Татарстан (Татарстан),4,,,,2.0,0.0
295,FMPuwbsj,49.080847999999996,55.82885,-1.2989995111855563,POINT (49.080848 55.82885),49,Республика Татарстан (Татарстан),5,,,,14.0,7.0
338,6baGVy1n,49.109605,55.786663,0.34336417236472383,POINT (49.109605 55.786663),49,Республика Татарстан (Татарстан),8,,1038.7730000000001,1.0,10.0,6.0
345,Wf730kFc,49.081689000000004,55.828543,-0.34815737860381524,POINT (49.081689 55.828543),49,Республика Татарстан (Татарстан),5,,,,15.0,7.0
349,F9XOYlnb,49.212676,55.780841,-0.8235784448946858,POINT (49.212676 55.780841),49,Республика Татарстан (Татарстан),2,,,,2.0,5.0
359,AvrNG4Gf,49.184999,55.805234999999996,-0.6074779602170174,POINT (49.184999 55.805235),49,Республика Татарстан (Татарстан),4,,933.2269999999999,1.0,5.0,1.0
363,oeiKBQIm,49.185044,55.76481999999999,-0.9100186387657532,POINT (49.185044 55.76481999999999),49,Республика Татарстан (Татарстан),3,,,,3.0,2.0
382,oEOiQlpv,49.21689,55.76954,0.602684753977926,POINT (49.21689 55.76954),49,Республика Татарстан (Татарстан),4,,,,4.0,3.0
16,9BqGtCOu,60.616914,56.848247,-0.17527699086168047,POINT (60.616914 56.848247),71,Свердловская область,2,,,,5.0,6.0
47,I0hubgK0,60.556456999999995,56.806185,-0.6939181540880848,POINT (60.55645699999999 56.806185),71,Свердловская область,4,,,,0.0,0.0
61,6DLyJRJT,60.595022,56.834796,-1.1261191234434216,POINT (60.595022 56.834796),71,Свердловская область,8,,412.24,2.0,9.0,24.0
80,2UlFF5pG,60.61326700000001,56.899749,-0.6939181540880848,POINT (60.61326700000001 56.899749),71,Свердловская область,6,,702.933,1.0,11.0,8.0
83,AnEwYKsf,60.636812,56.838125,-0.6939181540880848,POINT (60.636812 56.838125),71,Свердловская область,5,,1757.9669999999996,1.0,8.0,6.0
85,CCoMeGSq,60.56259300000001,56.816823,-0.39137747553934893,POINT (60.56259300000001 56.816823),71,Свердловская область,4,,,,3.0,3.0
123,Z3zfHcbJ,60.505568999999994,56.823455,-0.6074779602170174,POINT (60.50556899999999 56.823455),71,Свердловская область,3,,,,1.0,6.0
173,ib3vdw9y,60.611964,56.807141,1.4670866926885997,POINT (60.611964 56.807141),71,Свердловская область,6,,383.58799999999997,1.0,1.0,2.0
174,PSh4SCru,60.605429,56.857018999999994,-0.6939181540880848,POINT (60.605429 56.85701899999999),71,Свердловская область,8,,290.20300000000003,2.0,4.0,3.0
188,J4kyyZ66,60.701356000000004,56.754564,-0.9100186387657532,POINT (60.701356 56.754564),71,Свердловская область,3,,,,0.0,0.0
199,Z3IaIqhp,60.613168,56.769296,0.04082349381598799,POINT (60.613168 56.769296),71,Свердловская область,2,,1247.2359999999999,1.0,0.0,0.0
223,o4icTq9v,60.600816,56.904251,-0.6939181540880848,POINT (60.600816 56.904251),71,Свердловская область,5,,1205.807,1.0,11.0,8.0
235,pmpDwkBu,60.64901999999999,56.788548999999996,-1.3422196081210902,POINT (60.64901999999999 56.788549),71,Свердловская область,2,,,,0.0,1.0
251,HmjxRHVs,60.62619399999999,56.79685500000001,-0.39137747553934893,POINT (60.62619399999999 56.79685500000001),71,Свердловская область,3,,461.468,1.0,5.0,3.0
303,HdHd7sSJ,60.598983999999994,56.829097999999995,-0.9532387357012869,POINT (60.59898399999999 56.82909799999999),71,Свердловская область,4,,425.16900000000004,2.0,7.0,18.0
315,sniqNObc,60.549152,56.853301,0.30014407542919014,POINT (60.549152 56.853301),71,Свердловская область,3,,,,2.0,5.0
335,wlzvYVvr,60.545255000000004,56.830029,-0.045616700055079396,POINT (60.545255 56.830029),71,Свердловская область,5,,,,7.0,8.0
353,uZS0s98V,60.519689,56.79343000000001,1.164546014139864,POINT (60.519689 56.79343000000001),71,Свердловская область,6,,,,4.0,4.0
398,bWXM7Z4I,60.65333100000001,56.856609999999996,-0.6939181540880848,POINT (60.65333100000001 56.85661),71,Свердловская область,3,,,,3.0,4.0
402,xsb5xUU4,60.537870999999996,56.816863,-0.002396603119545705,POINT (60.537871 56.816863),71,Свердловская область,5,,,,0.0,4.0
403,YD1XoHg9,60.5324,56.86539200000001,-0.4778176694104163,POINT (60.5324 56.86539200000001),71,Свердловская область,4,,,,0.0,1.0
415,jf7hZLjk,60.554713,56.869248999999996,-0.6074779602170174,POINT (60.554713 56.869249),71,Свердловская область,3,,,,0.0,1.0
17,53eoFG4u,43.863684,56.228005,0.6459048509134596,POINT (43.863684 56.228005),61,Нижегородская область,4,,,,0.0,2.0
40,hmgU8ZxH,44.006516,56.326797,-0.52103776634595,POINT (44.006516 56.326797),61,Нижегородская область,7,,,,2.0,1.0
46,tlkZpouQ,43.948288,56.321865,-0.13205689392614678,POINT (43.948288 56.321865),61,Нижегородская область,8,,174.86700000000002,2.0,2.0,3.0
105,Bq2RhWh4,43.866774,56.348392000000004,-0.6074779602170174,POINT (43.866774 56.348392),61,Нижегородская область,8,,,,1.0,7.0
132,ujHS8P2G,43.821958,56.365497999999995,-0.650698057152551,POINT (43.821958 56.365498),61,Нижегородская область,4,,1620.565,1.0,0.0,2.0
156,vohBRdK6,44.027034,56.319444,-0.8235784448946858,POINT (44.027034 56.319444),61,Нижегородская область,7,,,,3.0,1.0
162,t0UxAofh,43.92821,56.28733199999999,-0.002396603119545705,POINT (43.92821 56.28733199999999),61,Нижегородская область,5,,234.532,1.0,0.0,4.0
172,AG9avE8M,43.951477000000004,56.235105000000004,-0.34815737860381524,POINT (43.951477 56.235105),61,Нижегородская область,4,,,,0.0,3.0
177,P96LMIRr,44.076675,56.306447999999996,-0.34815737860381524,POINT (44.076675 56.306448),61,Нижегородская область,2,,,,2.0,5.0
189,6oJCNSPc,43.956056,56.338797,-0.19688703932944732,POINT (43.956056 56.338797),61,Нижегородская область,3,,960.663,1.0,0.0,3.0
248,HtGYnJHb,44.042485,56.296299,-0.34815737860381524,POINT (44.042485 56.296299),61,Нижегородская область,4,,,,3.0,6.0
250,8xLLfRSF,43.88397,56.33959,-0.7803583479591522,POINT (43.88397 56.33959),61,Нижегородская область,4,,166.982,2.0,0.0,5.0
253,I24gbq5p,43.947623,56.320338,0.17048378462258906,POINT (43.947623 56.320338),61,Нижегородская область,4,,158.32,2.0,2.0,3.0
257,HuP6vu8Y,43.877078000000004,56.261653,0.602684753977926,POINT (43.877078 56.261653),61,Нижегородская область,3,,1528.354,2.0,0.0,1.0
269,9smvi5GH,43.990534999999994,56.314677,-0.650698057152551,POINT (43.99053499999999 56.314677),61,Нижегородская область,9,,707.469,1.0,8.0,5.0
274,b0sYQyFL,44.072992,56.2903,-0.17527699086168047,POINT (44.072992 56.2903),61,Нижегородская область,4,,,,3.0,1.0
278,vWhC4eBL,43.853857,56.222055000000005,-0.6939181540880848,POINT (43.853857 56.222055),61,Нижегородская область,5,,,,0.0,2.0
288,xNX8I5kF,43.868347,56.350322999999996,1.5103067896241336,POINT (43.868347 56.350323),61,Нижегородская область,7,,,,1.0,6.0
291,FU4c6TNZ,43.851009000000005,56.250287,-0.7803583479591522,POINT (43.851009 56.250287),61,Нижегородская область,5,,1286.3699999999992,1.0,3.0,2.0
339,7NWLRjS9,43.856974,56.259358,-0.08883679699061309,POINT (43.856974 56.259358),61,Нижегородская область,8,,,,0.0,1.0
360,fmo3uo10,43.864996000000005,56.243008999999994,-0.30493728166828155,POINT (43.864996 56.24300899999999),61,Нижегородская область,10,,529.338,2.0,3.0,2.0
